return-period,rp
23752.676226762265,120.95825690194047
23753.67608676087,120.958606146143
23754.675946759467,120.95895537466357
23755.675806758067,120.9593045874998
23756.675666756666,120.95965378467125
23757.675526755265,120.96000296617557
23758.67538675387,120.96035213201037
23759.675246752468,120.96070128217337
23760.675106751067,120.96105041668409
23761.674966749666,120.96139953549638
23762.674826748265,120.96174863867357
23763.67468674687,120.96209772616953
23764.674546745468,120.96244679800382
23765.674406744067,120.96279585419596
23766.674266742666,120.96314489469987
23767.674126741265,120.96349391957881
23768.67398673987,120.9638429287867
23769.673846738468,120.96419192232119
23770.673706737067,120.9645409002237
23771.673566735666,120.96488986247003
23772.673426734265,120.96523880905777
23773.67328673287,120.96558774000654
23774.673146731468,120.96593665529207
23775.673006730067,120.96628555495582
23776.672866728666,120.96663443895164
23777.672726727265,120.9669833072991
23778.67258672587,120.96733216001775
23779.672446724468,120.96768099708333
23780.672306723067,120.96802981851546
23781.672166721666,120.96837862431173
23782.672026720265,120.96872741446983
23783.67188671887,120.9690761889874
23784.671746717468,120.96942494788405
23785.671606716067,120.9697736911355
23786.671466714666,120.97012241876132
23787.671326713265,120.97047113073725
23788.67118671187,120.97081982710479
23789.671046710468,120.9711685078397
23790.670906709067,120.97151717293963
23791.670766707666,120.97186582242414
23792.670626706265,120.97221445626899
23793.670486704865,120.97256307451566
23794.670346703468,120.972911677118
23795.670206702067,120.9732602641175
23796.670066700666,120.97360883548991
23797.669926699265,120.9739573912329
23798.669786697865,120.97430593138792
23799.669646696468,120.97465445590886
23800.669506695067,120.97500296481529
23801.669366693666,120.97535145812674
23802.669226692266,120.97569993581902
23803.669086690865,120.97604839788977
23804.668946689468,120.9763968443586
23805.668806688067,120.97674527524505
23806.668666686666,120.977093690503
23807.668526685266,120.97744209015198
23808.668386683865,120.97779047421163
23809.668246682468,120.97813884267961
23810.668106681067,120.97848719553164
23811.667966679666,120.97883553278731
23812.667826678266,120.97918385444433
23813.667686676865,120.97953216052227
23814.667546675468,120.97988045097493
23815.667406674067,120.98022872586579
23816.667266672666,120.98057698514866
23817.667126671266,120.98092522884309
23818.666986669865,120.98127345694682
23819.666846668468,120.98162166947944
23820.666706667067,120.98196986641668
23821.666566665666,120.98231804775615
23822.666426664266,120.9826662135395
23823.666286662865,120.98301436372047
23824.666146661468,120.98336249831867
23825.666006660067,120.9837106173537
23826.665866658666,120.98405872080131
23827.665726657266,120.98440680865919
23828.665586655865,120.98475488096886
23829.665446654468,120.98510293768416
23830.665306653067,120.98545097882464
23831.665166651666,120.98579900440998
23832.665026650266,120.98614701441586
23833.664886648865,120.98649500886195
23834.664746647464,120.98684298772392
23835.664606646067,120.98719095104339
